return_id,order_detail_id,return_datetime,returned_quantity,return_status
2195,123717,2023-11-06 15:18:31,1,Refunded
2196,124085,2023-11-06 21:55:13,1,Requested
2197,123576,2023-11-06 23:56:34,1,Refunded
2198,125305,2023-11-07 6:19:46,1,Replaced
2199,125120,2023-11-07 17:23:39,1,Refunded
2200,121954,2023-11-08 21:49:09,1,Refunded
2201,125632,2023-11-09 5:39:05,1,Refunded
2202,124847,2023-11-09 17:48:02,1,Replaced
2203,124942,2023-11-09 18:46:19,1,Replaced
2204,124933,2023-11-10 14:20:38,1,Refunded
2205,124803,2023-11-10 22:05:01,1,Refunded
2206,124846,2023-11-11 1:17:48,1,Refunded
2207,122092,2023-11-11 10:43:24,1,Rejected
2208,124986,2023-11-11 10:56:24,1,Refunded
2209,123641,2023-11-11 12:39:45,1,Rejected
2210,125307,2023-11-12 7:20:58,1,Refunded
2211,126054,2023-11-12 16:31:31,1,Rejected
2212,124381,2023-11-12 16:31:41,1,Refunded
2213,124768,2023-11-13 4:13:34,1,Refunded
2214,125264,2023-11-13 5:19:45,1,Replaced
2215,126007,2023-11-14 2:26:51,1,Refunded
2216,125184,2023-11-14 2:27:32,1,Refunded
2217,126005,2023-11-15 0:44:34,1,Refunded
2218,125710,2023-11-15 12:38:37,1,Approved
2219,125798,2023-11-15 21:06:32,1,Requested
2220,125908,2023-11-15 22:09:49,1,Refunded
2221,125686,2023-11-15 22:51:20,1,Approved
2222,124978,2023-11-16 13:45:56,1,Approved
2223,126652,2023-11-17 13:34:23,1,Refunded
2224,126660,2023-11-17 14:26:35,1,Refunded
2225,126590,2023-11-17 18:25:31,1,Refunded
2226,126502,2023-11-18 2:14:58,1,Rejected
2227,126183,2023-11-18 6:48:06,1,Refunded
2228,126538,2023-11-18 7:10:21,1,Replaced
2229,125337,2023-11-18 8:06:01,1,Refunded
2230,126124,2023-11-18 17:58:52,3,Refunded
2231,126480,2023-11-18 22:01:56,1,Refunded
2232,126046,2023-11-18 23:05:38,1,Rejected
2233,126039,2023-11-19 0:30:41,2,Refunded
2234,125465,2023-11-19 4:32:36,1,Rejected
2235,126321,2023-11-19 4:37:44,2,Refunded
2236,126184,2023-11-19 7:03:56,1,Refunded
2237,126202,2023-11-19 8:08:17,1,Refunded
2238,125670,2023-11-19 13:46:00,1,Refunded
2239,120035,2023-11-20 14:41:00,1,Rejected
2240,125344,2023-11-20 18:14:23,1,Replaced
2241,124123,2023-11-20 21:53:10,1,Rejected
2242,127055,2023-11-20 23:05:45,1,Replaced
2243,126106,2023-11-21 3:36:19,1,Refunded
2244,126930,2023-11-21 5:56:31,1,Refunded
2245,126342,2023-11-21 6:35:49,1,Refunded
2246,126782,2023-11-21 8:03:05,1,Refunded
2247,126906,2023-11-21 18:01:12,1,Approved
2248,127497,2023-11-23 11:24:36,1,Refunded
2249,126789,2023-11-23 15:22:46,1,Replaced
2250,126817,2023-11-23 21:21:44,1,Refunded
2251,126757,2023-11-24 0:02:34,1,Refunded
2252,126781,2023-11-24 5:49:20,1,Refunded
2253,127246,2023-11-24 6:42:24,1,Refunded
2254,126140,2023-11-24 6:45:52,1,Refunded
2255,125911,2023-11-24 6:58:58,1,Rejected
2256,127153,2023-11-24 16:42:42,1,Replaced
2257,127655,2023-11-25 6:48:47,2,Rejected
2258,126013,2023-11-25 15:33:11,1,Refunded
2259,126072,2023-11-25 16:01:44,1,Replaced
2260,127048,2023-11-26 10:17:52,1,Refunded
2261,126633,2023-11-26 13:04:52,1,Refunded
2262,127607,2023-11-26 17:48:09,1,Refunded
2263,127893,2023-11-26 20:27:22,1,Refunded
2264,126071,2023-11-26 21:56:26,1,Replaced
2265,127247,2023-11-26 22:12:24,1,Refunded
2266,127358,2023-11-27 3:18:15,1,Refunded
2267,125547,2023-11-27 14:54:56,1,Refunded
2268,124763,2023-11-27 22:19:25,1,Refunded
2269,127995,2023-11-27 22:39:31,1,Refunded
2270,127546,2023-11-28 7:16:09,1,Refunded
2271,127790,2023-11-28 7:26:45,1,Refunded
2272,127961,2023-11-28 14:22:01,1,Refunded
2273,128164,2023-11-28 21:01:37,1,Refunded
2274,128094,2023-11-29 6:35:09,1,Refunded
2275,127614,2023-11-30 5:51:24,1,Rejected
2276,126692,2023-11-30 11:28:56,1,Replaced
2277,127873,2023-11-30 18:33:07,1,Refunded
2278,126752,2023-12-01 17:14:40,1,Requested
2279,127939,2023-12-01 18:19:12,1,Refunded
2280,124629,2023-12-02 1:14:43,1,Replaced
2281,127875,2023-12-02 7:53:31,1,Refunded
2282,127867,2023-12-02 15:51:41,1,Refunded
2283,127452,2023-12-02 20:42:15,1,Replaced
2284,126463,2023-12-02 23:59:17,1,Refunded
2285,126979,2023-12-03 1:22:01,1,Rejected
2286,128395,2023-12-03 2:25:08,1,Refunded
2287,128721,2023-12-03 4:33:47,1,Replaced
2288,127557,2023-12-03 20:08:46,1,Refunded
2289,128659,2023-12-03 22:57:31,3,Rejected
2290,128534,2023-12-04 1:25:33,1,Refunded
2291,128220,2023-12-04 10:24:33,1,Refunded
2292,127733,2023-12-04 14:32:38,1,Refunded
2293,128884,2023-12-05 14:40:33,2,Refunded
2294,128255,2023-12-05 17:09:29,1,Refunded
2295,128828,2023-12-05 17:46:23,1,Refunded
2296,125431,2023-12-05 22:42:06,1,Refunded
2297,128454,2023-12-06 3:17:26,1,Replaced
2298,128783,2023-12-06 13:26:01,1,Replaced
2299,128591,2023-12-06 14:30:05,1,Replaced
2300,127428,2023-12-07 2:31:22,1,Refunded
2301,128044,2023-12-07 3:28:45,1,Replaced
2302,128323,2023-12-08 18:08:24,1,Refunded
2303,128069,2023-12-08 20:01:43,1,Refunded
2304,124622,2023-12-10 20:37:27,1,Refunded
2305,128848,2023-12-10 23:13:14,1,Refunded
2306,127444,2023-12-11 3:42:37,1,Refunded
2307,129083,2023-12-11 5:12:36,1,Refunded
2308,129071,2023-12-11 11:47:22,1,Refunded
2309,124619,2023-12-11 11:48:58,1,Refunded
2310,129364,2023-12-11 21:35:33,1,Replaced
2311,128990,2023-12-12 18:06:55,1,Replaced
2312,129446,2023-12-12 19:08:11,2,Refunded
2313,129309,2023-12-12 22:09:30,1,Rejected
2314,129106,2023-12-13 16:34:09,1,Rejected
2315,129225,2023-12-14 5:37:53,1,Requested
2316,129548,2023-12-14 9:44:24,1,Refunded
2317,129496,2023-12-14 16:25:02,1,Refunded
2318,129481,2023-12-14 19:20:30,1,Replaced
2319,129336,2023-12-14 21:51:47,1,Refunded
2320,129114,2023-12-15 1:31:16,1,Rejected
2321,127742,2023-12-15 21:09:46,1,Refunded
2322,129550,2023-12-16 1:25:23,1,Refunded
2323,127123,2023-12-16 12:44:42,1,Refunded
2324,128849,2023-12-16 15:47:18,1,Refunded
2325,128910,2023-12-17 18:02:51,1,Refunded
2326,125732,2023-12-18 7:27:51,1,Requested
2327,129147,2023-12-19 8:20:30,1,Rejected
2328,129572,2023-12-19 9:31:02,1,Approved
2329,129592,2023-12-19 12:38:42,1,Rejected
2330,129086,2023-12-20 20:01:56,1,Refunded
2331,129947,2023-12-20 21:17:06,1,Approved
2332,127505,2023-12-21 14:37:28,1,Refunded
2333,129945,2023-12-22 11:36:01,1,Refunded
2334,130050,2023-12-22 16:32:28,1,Refunded
2335,129141,2023-12-22 21:21:31,1,Rejected
2336,130003,2023-12-22 22:00:07,1,Refunded
2337,129782,2023-12-22 23:14:32,1,Refunded
2338,129521,2023-12-23 7:54:14,1,Refunded
2339,130027,2023-12-23 23:36:55,1,Replaced
2340,129775,2023-12-24 4:12:38,1,Rejected
2341,129197,2023-12-24 10:59:13,1,Refunded
2342,129961,2023-12-24 22:46:07,1,Refunded
2343,129925,2023-12-25 13:49:27,1,Refunded
2344,129299,2023-12-26 4:33:20,1,Requested
2345,128956,2023-12-26 18:10:45,1,Refunded
2346,130192,2023-12-26 20:07:21,1,Refunded
2347,130130,2023-12-27 14:06:04,1,Refunded
2348,129701,2023-12-27 16:58:54,1,Replaced
2349,130145,2023-12-27 20:24:44,1,Refunded
2350,129613,2023-12-28 12:30:02,1,Refunded
2351,130713,2023-12-30 5:15:16,1,Refunded
2352,130439,2023-12-30 12:09:46,1,Approved
2353,129497,2023-12-31 10:11:07,1,Refunded
2354,130519,2024-01-01 9:57:21,1,Refunded
2355,130180,2024-01-01 17:21:32,1,Refunded
2356,129659,2024-01-02 1:45:42,1,Refunded
2357,130964,2024-01-02 11:37:41,1,Refunded
2358,130886,2024-01-03 0:24:14,1,Refunded
2359,130604,2024-01-03 1:45:40,1,Refunded
2360,130578,2024-01-06 1:38:54,1,Refunded
2361,130237,2024-01-06 1:44:16,1,Replaced
2362,130241,2024-01-06 22:20:04,1,Refunded
2363,131053,2024-01-08 1:56:18,1,Approved
2364,131143,2024-01-09 2:35:39,1,Replaced
2365,130084,2024-01-09 5:48:25,1,Refunded
2366,131387,2024-01-09 15:30:38,1,Refunded
2367,131366,2024-01-10 14:57:18,1,Replaced
2368,130307,2024-01-10 19:48:47,1,Refunded
2369,131479,2024-01-11 11:05:20,1,Refunded
2370,131634,2024-01-12 12:42:11,1,Replaced
2371,131028,2024-01-12 14:20:24,1,Refunded
2372,130784,2024-01-13 5:34:15,1,Requested
2373,131332,2024-01-13 14:50:06,1,Requested
2374,131414,2024-01-14 2:59:31,1,Refunded
2375,131132,2024-01-15 8:56:38,1,Replaced
2376,125185,2024-01-15 20:32:32,1,Refunded
2377,130021,2024-01-16 23:07:27,1,Refunded
2378,130362,2024-01-17 2:26:57,1,Replaced
2379,131881,2024-01-18 10:40:19,1,Refunded
2380,131844,2024-01-19 14:17:50,1,Replaced
2381,131951,2024-01-19 22:38:24,1,Replaced
2382,132127,2024-01-20 8:34:51,1,Refunded
2383,131757,2024-01-20 11:32:13,2,Refunded
2384,132232,2024-01-21 12:58:26,1,Refunded
2385,132188,2024-01-21 17:52:08,1,Refunded
2386,132257,2024-01-22 12:13:14,1,Refunded
2387,122813,2024-01-22 19:36:25,1,Replaced
2388,130938,2024-01-22 20:32:28,1,Refunded
2389,132093,2024-01-23 1:19:27,1,Rejected
2390,131793,2024-01-23 13:35:23,1,Replaced
2391,131063,2024-01-23 21:34:12,1,Refunded
2392,132099,2024-01-24 23:04:06,1,Refunded
2393,131690,2024-01-25 10:48:13,1,Refunded
2394,132125,2024-01-25 16:50:59,1,Approved
2395,130372,2024-01-26 3:59:30,1,Refunded
2396,132338,2024-01-26 4:26:00,1,Rejected
2397,131719,2024-01-26 17:58:11,1,Refunded
2398,132672,2024-01-27 17:05:20,1,Refunded
2399,130940,2024-01-27 17:26:45,1,Approved
2400,128633,2024-01-27 21:47:22,1,Refunded
2401,125112,2024-01-28 2:57:27,1,Refunded
2402,132453,2024-01-29 6:25:36,1,Refunded
2403,132593,2024-01-29 16:44:36,1,Refunded
2404,132624,2024-01-30 3:34:03,1,Refunded
2405,131830,2024-01-30 5:41:24,1,Refunded
2406,132969,2024-01-30 13:20:54,1,Refunded
2407,132251,2024-01-30 16:30:11,1,Refunded
2408,132699,2024-01-31 4:17:29,1,Requested
2409,132781,2024-02-01 2:47:30,1,Refunded
2410,132909,2024-02-01 16:33:56,1,Refunded
2411,132958,2024-02-03 12:40:11,1,Refunded
2412,133235,2024-02-05 8:57:50,1,Rejected
2413,132394,2024-02-05 15:05:02,1,Replaced
2414,133057,2024-02-06 16:27:38,1,Replaced
2415,133250,2024-02-06 19:45:03,1,Refunded
2416,133086,2024-02-07 12:26:22,2,Refunded
2417,133356,2024-02-07 22:34:59,1,Refunded
2418,131721,2024-02-08 5:56:05,1,Refunded
2419,132884,2024-02-08 8:48:32,1,Refunded
2420,133143,2024-02-08 17:08:35,2,Refunded
2421,132956,2024-02-08 20:09:00,1,Refunded
2422,133354,2024-02-09 6:21:11,1,Rejected
2423,133540,2024-02-09 13:57:50,1,Approved
2424,133316,2024-02-09 21:31:46,1,Refunded
2425,133684,2024-02-10 8:21:13,1,Rejected
2426,130716,2024-02-10 9:47:14,1,Refunded
2427,133184,2024-02-10 19:09:06,1,Refunded
2428,132431,2024-02-10 21:22:06,1,Rejected
2429,133345,2024-02-11 2:13:52,1,Approved
2430,132833,2024-02-11 22:42:16,1,Replaced
2431,133503,2024-02-12 1:47:23,1,Requested
2432,133530,2024-02-12 17:03:21,1,Refunded
2433,132935,2024-02-12 20:51:47,1,Rejected
2434,131911,2024-02-14 5:26:56,1,Replaced
2435,133216,2024-02-14 9:30:14,1,Approved
2436,133736,2024-02-16 13:51:11,1,Rejected
2437,133642,2024-02-16 14:38:47,1,Replaced
2438,131225,2024-02-16 20:55:24,1,Replaced
2439,134094,2024-02-17 0:30:46,2,Refunded
2440,134188,2024-02-17 16:43:27,1,Approved
2441,133594,2024-02-17 19:20:23,1,Refunded
2442,134280,2024-02-18 10:25:01,1,Replaced
2443,134309,2024-02-19 23:52:22,1,Approved
2444,132648,2024-02-20 4:24:23,1,Refunded
2445,134045,2024-02-20 5:46:50,1,Refunded
2446,132294,2024-02-20 9:42:47,1,Refunded
2447,133809,2024-02-20 21:06:12,1,Refunded
2448,134406,2024-02-21 9:20:03,1,Rejected
2449,133100,2024-02-21 15:12:54,1,Refunded
2450,134543,2024-02-22 0:48:38,1,Refunded
2451,134267,2024-02-22 8:18:46,1,Requested
2452,132535,2024-02-22 11:32:53,1,Refunded
2453,134404,2024-02-23 3:53:11,1,Approved
2454,134681,2024-02-23 20:14:08,1,Refunded
2455,134682,2024-02-23 21:43:32,1,Rejected
2456,133059,2024-02-24 0:42:46,1,Refunded
2457,134481,2024-02-24 2:26:23,1,Refunded
2458,134473,2024-02-24 8:13:31,1,Refunded
2459,133418,2024-02-25 17:38:41,1,Refunded
2460,134894,2024-02-26 12:43:26,1,Refunded
2461,134233,2024-02-28 2:07:51,1,Refunded
2462,134220,2024-02-29 3:16:40,1,Refunded
2463,134816,2024-02-29 6:21:10,1,Rejected
2464,135195,2024-03-01 4:46:55,1,Refunded
2465,135268,2024-03-01 21:13:33,1,Refunded
2466,135102,2024-03-01 22:08:43,1,Replaced
2467,134038,2024-03-02 4:11:47,1,Refunded
2468,135095,2024-03-02 14:33:26,1,Refunded
2469,135114,2024-03-06 5:53:16,1,Refunded
2470,134845,2024-03-07 0:12:01,1,Refunded
2471,135093,2024-03-07 8:19:16,1,Refunded
2472,133818,2024-03-07 13:24:55,1,Replaced
2473,135575,2024-03-08 0:55:51,1,Refunded
2474,134893,2024-03-08 20:06:49,1,Approved
2475,135434,2024-03-09 0:10:03,1,Replaced
2476,135705,2024-03-09 15:37:26,1,Approved
2477,135829,2024-03-10 8:10:06,1,Refunded
2478,135066,2024-03-11 15:17:38,1,Refunded
2479,135699,2024-03-12 6:42:26,1,Refunded
2480,136044,2024-03-16 2:03:37,2,Refunded
2481,136204,2024-03-16 4:28:24,1,Refunded
2482,136184,2024-03-16 7:28:18,3,Refunded
2483,134780,2024-03-16 14:53:27,1,Rejected
2484,134449,2024-03-17 0:02:05,1,Refunded
2485,135618,2024-03-18 19:14:31,1,Refunded
2486,136449,2024-03-19 13:30:04,1,Refunded
2487,136269,2024-03-20 3:57:28,1,Refunded
2488,135889,2024-03-20 15:05:02,1,Refunded
2489,136362,2024-03-20 22:05:44,1,Refunded
2490,136349,2024-03-20 23:22:55,1,Refunded
2491,135584,2024-03-21 1:26:19,1,Replaced
2492,136486,2024-03-25 2:41:10,1,Refunded
2493,135526,2024-03-25 7:11:50,1,Refunded
2494,136655,2024-03-26 21:12:31,1,Refunded
2495,136605,2024-03-27 0:42:48,1,Refunded
2496,137096,2024-03-27 19:42:45,1,Refunded
2497,136176,2024-03-28 2:23:16,1,Refunded
2498,137135,2024-03-28 5:49:53,1,Refunded
2499,136779,2024-03-28 16:28:11,2,Rejected
2500,136790,2024-03-29 2:20:19,1,Approved
2501,136485,2024-03-29 4:27:34,1,Refunded
2502,134268,2024-03-29 10:35:32,1,Refunded
2503,136638,2024-03-29 10:45:09,1,Replaced
2504,137372,2024-03-30 23:02:35,1,Replaced
2505,137042,2024-03-31 13:23:05,1,Rejected
2506,137172,2024-04-02 6:16:23,1,Refunded
2507,137127,2024-04-02 7:50:52,1,Refunded
2508,137216,2024-04-03 1:16:22,1,Refunded
2509,135625,2024-04-03 7:59:26,1,Refunded
2510,136186,2024-04-03 8:22:10,1,Refunded
2511,137169,2024-04-04 10:30:55,1,Replaced
2512,137140,2024-04-04 11:21:15,1,Replaced
2513,137674,2024-04-04 15:50:19,1,Approved
2514,137424,2024-04-05 8:24:06,1,Refunded
2515,137497,2024-04-05 19:17:15,1,Replaced
2516,137900,2024-04-06 4:57:37,1,Rejected
2517,137870,2024-04-07 3:02:25,1,Replaced
2518,137803,2024-04-07 9:23:04,2,Refunded
2519,136890,2024-04-07 12:36:33,1,Refunded
2520,137011,2024-04-08 7:58:11,1,Refunded
2521,136244,2024-04-08 16:09:57,1,Refunded
2522,137470,2024-04-08 18:13:02,1,Rejected
2523,138151,2024-04-10 17:54:27,1,Refunded
2524,137477,2024-04-10 20:25:36,1,Refunded
2525,138170,2024-04-11 23:34:36,1,Refunded
2526,137686,2024-04-12 1:40:21,1,Refunded
2527,138348,2024-04-12 8:21:05,1,Rejected
2528,138492,2024-04-13 1:03:22,1,Replaced
2529,138108,2024-04-13 15:35:40,1,Refunded
2530,137760,2024-04-14 1:51:32,1,Refunded
2531,138730,2024-04-15 15:21:47,1,Refunded
2532,137710,2024-04-16 7:31:30,1,Refunded
2533,138491,2024-04-16 9:25:59,1,Requested
2534,136543,2024-04-16 9:44:35,1,Refunded
2535,138450,2024-04-17 19:42:26,1,Refunded
2536,134319,2024-04-19 7:42:45,1,Refunded
2537,138942,2024-04-19 13:40:27,1,Replaced
2538,138304,2024-04-19 21:23:38,1,Refunded
2539,138684,2024-04-20 8:23:19,1,Replaced
2540,137904,2024-04-20 10:47:41,1,Refunded
2541,134683,2024-04-20 14:17:54,1,Refunded
2542,139116,2024-04-21 11:20:46,3,Approved
2543,139073,2024-04-22 17:11:21,1,Refunded
2544,138736,2024-04-22 20:24:17,1,Requested
2545,138342,2024-04-23 4:33:27,1,Refunded
2546,139145,2024-04-23 4:52:50,1,Refunded
2547,139102,2024-04-24 11:59:04,1,Refunded
2548,138333,2024-04-24 19:19:17,1,Refunded
2549,139407,2024-04-24 22:56:42,1,Refunded
2550,139468,2024-04-25 9:13:52,1,Refunded
2551,139297,2024-04-27 15:28:41,1,Refunded
2552,139754,2024-04-29 5:10:02,1,Replaced
2553,139831,2024-04-29 13:33:18,1,Refunded
2554,137889,2024-04-29 22:17:22,1,Refunded
2555,139795,2024-04-30 3:44:34,1,Rejected
2556,139397,2024-04-30 14:12:35,1,Refunded
2557,138921,2024-04-30 15:49:31,1,Rejected
2558,137611,2024-05-01 3:56:41,1,Replaced
2559,138955,2024-05-03 2:26:50,1,Approved
2560,140022,2024-05-03 8:32:55,1,Refunded
2561,139857,2024-05-03 19:43:04,2,Approved
2562,139649,2024-05-03 21:10:27,1,Approved
2563,140285,2024-05-05 12:31:21,1,Refunded
2564,139846,2024-05-05 13:58:52,1,Requested
2565,140314,2024-05-05 20:18:25,1,Refunded
2566,140226,2024-05-07 13:50:00,1,Refunded
2567,140231,2024-05-07 20:54:23,1,Refunded
2568,140484,2024-05-08 0:15:47,1,Approved
2569,140202,2024-05-09 4:11:12,1,Approved
2570,138408,2024-05-09 21:31:20,1,Replaced
2571,140687,2024-05-10 9:34:47,1,Refunded
2572,140441,2024-05-10 16:35:05,1,Refunded
2573,140272,2024-05-11 12:39:50,1,Refunded
2574,140904,2024-05-15 12:19:44,1,Refunded
2575,140273,2024-05-17 21:26:39,1,Refunded
2576,140992,2024-05-18 11:59:58,2,Rejected
2577,140929,2024-05-19 7:29:17,1,Refunded
2578,141292,2024-05-19 9:06:14,1,Refunded
2579,140726,2024-05-19 11:45:53,1,Refunded
2580,141349,2024-05-21 18:51:37,1,Refunded
2581,141323,2024-05-22 19:42:57,1,Approved
2582,141149,2024-05-25 3:39:46,1,Refunded
2583,142058,2024-05-26 19:16:24,1,Refunded
2584,141346,2024-05-27 0:48:59,1,Refunded
2585,141649,2024-05-28 7:37:08,1,Rejected
2586,141822,2024-05-28 20:57:58,1,Refunded
2587,141395,2024-05-29 3:33:55,1,Refunded
2588,142100,2024-05-29 12:19:49,1,Refunded
2589,141361,2024-05-29 14:43:39,1,Replaced
2590,141483,2024-05-30 6:04:21,1,Replaced
2591,141502,2024-05-30 15:34:32,1,Rejected
2592,141704,2024-05-31 9:21:53,1,Refunded
2593,142031,2024-05-31 22:52:07,1,Approved
2594,141762,2024-06-01 2:05:47,1,Refunded
2595,142164,2024-06-01 7:54:20,1,Requested
2596,141538,2024-06-01 20:16:28,1,Refunded
2597,135768,2024-06-03 4:20:19,1,Refunded
2598,138235,2024-06-03 8:17:08,1,Refunded
2599,142635,2024-06-04 7:16:22,1,Replaced
2600,142129,2024-06-04 11:38:57,1,Refunded
2601,142576,2024-06-04 21:19:24,1,Refunded
2602,142403,2024-06-05 12:02:21,1,Replaced
2603,142162,2024-06-05 12:50:29,1,Refunded
2604,141591,2024-06-05 13:49:09,1,Approved
2605,142522,2024-06-05 20:26:55,1,Replaced
2606,142758,2024-06-06 19:37:50,1,Refunded
2607,140749,2024-06-07 0:18:26,1,Replaced
2608,141990,2024-06-07 15:07:35,1,Requested
2609,142138,2024-06-07 15:52:39,1,Replaced
2610,143003,2024-06-08 3:44:44,1,Refunded
2611,142708,2024-06-08 16:23:15,1,Refunded
2612,143073,2024-06-08 21:54:39,1,Refunded
2613,142535,2024-06-09 4:56:12,1,Refunded
2614,142689,2024-06-10 2:36:11,1,Refunded
2615,142762,2024-06-10 16:15:20,1,Rejected
2616,141757,2024-06-11 14:39:14,1,Replaced
2617,143224,2024-06-12 17:46:55,1,Approved
2618,142342,2024-06-13 9:37:12,1,Refunded
2619,141707,2024-06-13 9:49:54,1,Refunded
2620,143155,2024-06-13 15:29:19,1,Refunded
2621,142790,2024-06-13 22:15:58,1,Refunded
2622,143163,2024-06-14 5:15:37,1,Refunded
2623,142720,2024-06-14 9:17:46,1,Refunded
2624,143239,2024-06-16 3:25:32,1,Refunded
2625,143868,2024-06-18 7:49:50,1,Refunded
2626,143380,2024-06-18 12:28:43,1,Approved
2627,141917,2024-06-19 16:57:59,1,Replaced
2628,143442,2024-06-19 22:32:29,1,Replaced
2629,134874,2024-06-21 0:42:34,1,Refunded
2630,143918,2024-06-21 9:01:08,2,Refunded
2631,143524,2024-06-21 19:06:18,1,Replaced
2632,144228,2024-06-22 3:48:18,1,Refunded
2633,142267,2024-06-22 20:50:53,1,Refunded
2634,142948,2024-06-24 3:40:29,1,Refunded
2635,144501,2024-06-28 18:54:17,1,Rejected
2636,144283,2024-06-29 13:08:42,1,Replaced
2637,144689,2024-06-29 19:02:25,2,Rejected
2638,144474,2024-06-30 9:40:29,1,Rejected
2639,143929,2024-07-01 2:35:54,1,Refunded
2640,144326,2024-07-01 22:41:14,1,Refunded
2641,144279,2024-07-02 5:05:52,1,Refunded
2642,144585,2024-07-02 23:51:02,1,Refunded
2643,145243,2024-07-03 3:39:36,1,Refunded
2644,144354,2024-07-03 8:15:35,1,Refunded
2645,145241,2024-07-03 12:39:08,1,Refunded
2646,145208,2024-07-06 10:09:00,2,Replaced
2647,144411,2024-07-06 10:54:07,1,Approved
2648,143881,2024-07-06 13:41:49,1,Replaced
2649,145345,2024-07-08 4:23:01,1,Refunded
2650,145275,2024-07-08 13:00:53,1,Refunded
2651,145181,2024-07-09 3:53:20,1,Refunded
2652,145603,2024-07-09 9:05:48,1,Replaced
2653,144941,2024-07-11 6:32:16,1,Replaced
2654,145485,2024-07-11 7:16:09,1,Refunded
2655,145708,2024-07-11 7:47:00,1,Refunded
2656,145954,2024-07-11 14:55:58,1,Refunded
2657,145722,2024-07-11 17:27:54,1,Refunded
2658,145072,2024-07-11 19:09:21,1,Approved
2659,145949,2024-07-12 4:42:45,1,Refunded
2660,145305,2024-07-12 18:20:58,1,Refunded
2661,144553,2024-07-12 19:31:19,1,Refunded
2662,145873,2024-07-12 20:39:00,1,Approved
2663,145706,2024-07-13 16:30:39,1,Refunded
2664,145189,2024-07-14 18:50:19,1,Replaced
2665,146028,2024-07-15 5:59:07,1,Refunded
2666,145833,2024-07-15 18:20:21,1,Refunded
2667,146067,2024-07-16 13:14:40,1,Refunded
2668,144582,2024-07-17 19:26:02,1,Refunded
2669,145088,2024-07-17 22:11:54,1,Approved
2670,146485,2024-07-18 4:33:16,2,Replaced
2671,146098,2024-07-18 23:53:41,1,Refunded
2672,145728,2024-07-19 7:02:49,1,Refunded
2673,144559,2024-07-19 15:12:38,1,Refunded
2674,146714,2024-07-20 15:29:19,1,Refunded
2675,146680,2024-07-20 18:40:27,1,Refunded
2676,146816,2024-07-20 23:18:21,1,Replaced
2677,144992,2024-07-21 13:21:37,1,Refunded
2678,146500,2024-07-22 7:21:29,1,Refunded
2679,146562,2024-07-24 20:27:04,1,Refunded
2680,145994,2024-07-25 1:03:00,1,Refunded
2681,146882,2024-07-25 15:55:03,1,Approved
2682,147181,2024-07-27 5:23:53,1,Refunded
2683,147233,2024-07-28 9:15:42,1,Replaced
2684,147040,2024-07-29 4:11:51,1,Refunded
2685,147368,2024-07-29 13:08:39,2,Refunded
2686,146302,2024-07-29 14:55:55,1,Refunded
2687,147353,2024-07-29 14:56:10,1,Approved
2688,145271,2024-07-30 9:38:18,1,Rejected
2689,146643,2024-07-30 15:40:17,1,Refunded
2690,147124,2024-07-31 2:36:05,1,Replaced
2691,146957,2024-08-01 12:31:09,1,Refunded
2692,147786,2024-08-01 20:49:49,1,Refunded
2693,147755,2024-08-02 0:22:05,1,Approved
2694,147558,2024-08-02 19:44:03,1,Rejected
2695,146722,2024-08-03 0:30:27,1,Refunded
2696,147777,2024-08-03 20:30:23,1,Refunded
2697,147822,2024-08-04 4:18:46,1,Refunded
2698,146958,2024-08-05 17:15:09,1,Refunded
2699,147431,2024-08-07 0:06:06,1,Replaced
2700,146847,2024-08-07 2:48:48,1,Refunded
2701,146972,2024-08-07 3:13:14,1,Approved
2702,147661,2024-08-07 12:23:05,1,Refunded
2703,147645,2024-08-07 17:43:49,1,Rejected
2704,148223,2024-08-07 20:02:00,1,Refunded
2705,148162,2024-08-08 17:55:31,1,Refunded
2706,147977,2024-08-08 19:33:49,1,Refunded
2707,147850,2024-08-08 19:50:27,1,Replaced
2708,147819,2024-08-08 23:16:53,1,Refunded
2709,146324,2024-08-09 1:43:15,1,Refunded
2710,148258,2024-08-09 8:45:55,1,Refunded
2711,147833,2024-08-09 13:19:35,2,Refunded
2712,147793,2024-08-11 6:58:36,1,Refunded
2713,147967,2024-08-13 1:40:24,1,Refunded
2714,147404,2024-08-13 9:03:08,1,Rejected
2715,148062,2024-08-14 5:11:47,1,Refunded
2716,148600,2024-08-15 14:41:56,1,Replaced
2717,148378,2024-08-15 18:32:30,1,Refunded
2718,148666,2024-08-16 1:54:49,1,Approved
2719,148365,2024-08-16 4:01:49,1,Approved
2720,148334,2024-08-16 10:38:02,1,Refunded
2721,148898,2024-08-17 12:01:30,1,Refunded
2722,146969,2024-08-17 12:55:43,1,Refunded
2723,148080,2024-08-18 9:10:26,1,Refunded
2724,144995,2024-08-22 6:02:40,1,Refunded
2725,149309,2024-08-22 10:19:21,1,Refunded
2726,147340,2024-08-23 8:32:23,1,Refunded
2727,149396,2024-08-23 23:26:23,1,Rejected
2728,149215,2024-08-24 12:25:59,1,Replaced
2729,148475,2024-08-26 6:00:51,1,Approved
2730,148797,2024-08-27 3:33:47,1,Refunded
2731,149042,2024-08-27 16:47:42,1,Refunded
2732,149698,2024-08-29 4:56:44,1,Replaced
2733,149858,2024-09-01 0:19:16,1,Refunded
