order_detail_id,order_id,variant_id,quantity,discount_percentage
1150,655,456,1,17.94
1151,656,43,1,9.99
1152,657,285,1,0.00
1153,658,286,1,11.25
1154,658,530,1,15.00
1155,659,809,1,24.18
1156,659,43,2,8.33
1157,659,293,1,12.70
1158,659,58,1,11.99
1159,659,51,3,9.99
1160,660,548,1,11.39
1161,660,288,1,13.99
1162,661,783,2,21.47
1163,661,533,2,0.00
1164,662,555,1,19.68
1165,662,630,1,13.36
1166,663,351,1,8.53
1167,663,574,1,18.59
1168,663,456,3,16.04
1169,663,687,2,17.71
1170,663,797,1,25.96
1171,664,462,1,16.56
1172,664,286,1,10.86
1173,665,803,1,25.90
1174,666,288,1,9.42
1175,666,799,5,26.12
1176,666,532,1,17.23
1177,666,783,1,24.47
1178,667,732,1,6.68
1179,667,803,1,21.49
1180,667,737,3,6.59
1181,668,351,1,0.00
1182,669,351,1,6.15
1183,670,380,1,5.76
1184,671,626,1,16.92
1185,671,622,1,13.01
1186,672,40,1,8.75
1187,672,551,1,19.99
1188,672,799,3,29.71
1189,672,803,1,27.77
1190,672,633,3,17.24
1191,673,534,2,14.66
1192,673,802,1,25.94
1193,673,288,2,13.99
1194,673,535,3,21.50
1195,673,731,1,6.13
1196,673,761,4,6.64
1197,674,288,1,12.88
1198,674,559,1,16.63
1199,675,804,1,20.61
1200,676,57,1,11.99
1201,677,782,1,25.79
1202,677,559,2,15.81
1203,677,803,4,28.95
1204,677,531,1,15.36
1205,678,633,1,12.83
1206,679,810,1,0.00
1207,679,404,1,15.40
1208,680,535,2,0.00
1209,680,810,4,24.67
1210,680,288,2,12.23
1211,680,58,3,11.99
1212,680,681,1,19.03
1213,680,808,3,27.47
1214,681,56,1,11.99
1215,682,575,1,15.88
1216,683,805,1,19.94
1217,683,632,3,16.07
1218,683,288,1,13.99
1219,683,358,7,11.99
1220,684,548,1,19.15
1221,684,808,1,25.64
1222,684,51,1,9.99
1223,684,535,1,0.00
1224,685,33,2,9.99
1225,685,683,2,15.17
1226,686,406,2,17.71
1227,686,812,1,26.49
1228,686,34,2,9.99
1229,686,630,3,11.05
1230,686,799,4,31.38
1231,687,809,1,24.26
1232,688,809,1,24.07
1233,688,687,2,0.00
1234,688,293,1,13.99
1235,689,58,1,11.99
1236,690,534,1,17.05
1237,691,799,1,21.97
1238,691,33,1,9.17
1239,691,786,2,28.58
1240,691,574,2,15.21
1241,691,456,1,14.95
1242,692,530,1,14.93
1243,692,532,1,16.03
1244,692,533,2,0.00
1245,692,456,1,17.07
1246,693,375,1,6.13
1247,693,535,1,14.64
1248,694,426,1,15.83
1249,695,797,1,28.48
1250,696,572,1,13.88
1251,697,43,1,9.99
1252,698,351,1,0.00
1253,699,681,1,15.53
1254,700,288,1,10.50
1255,701,532,1,19.00
1256,701,783,1,26.98
1257,701,394,1,11.23
1258,702,40,1,0.00
1259,702,799,1,25.09
1260,703,555,4,0.00
1261,703,782,1,29.99
1262,703,805,1,28.76
1263,704,805,1,25.73
1264,704,357,1,7.40
1265,704,803,3,23.22
1266,705,630,1,10.43
1267,706,804,1,17.31
1268,706,797,1,27.38
1269,706,426,1,15.94
1270,706,786,4,24.77
1271,707,707,1,15.31
1272,707,559,1,19.99
1273,708,559,1,14.37
1274,708,809,1,23.95
1275,709,616,1,0.00
1276,710,633,1,0.00
1277,710,291,1,13.99
1278,711,232,1,13.99
1279,711,803,1,26.20
1280,712,693,2,9.75
1281,712,797,1,27.91
1282,713,530,1,15.73
1283,713,33,1,9.99
1284,713,804,4,25.60
1285,714,34,1,9.99
1286,714,559,1,18.99
1287,715,293,1,13.81
1288,715,534,2,16.23
1289,716,462,1,17.33
1290,717,622,1,0.00
1291,717,40,1,9.99
1292,717,530,4,15.55
1293,717,412,2,12.27
1294,718,622,1,14.49
1295,719,351,1,9.11
1296,719,804,1,22.48
1297,720,809,1,24.85
1298,721,288,1,13.99
1299,721,693,1,14.19
1300,722,428,4,14.00
1301,722,56,1,11.99
1302,723,56,2,11.99
1303,723,798,2,21.85
1304,724,456,1,21.99
1305,724,804,1,0.00
1306,724,574,3,20.91
1307,724,33,2,9.99
1308,725,548,1,12.55
1309,725,812,1,29.44
1310,726,783,4,23.85
1311,726,786,1,24.36
1312,727,535,1,14.13
1313,727,805,1,25.35
1314,728,799,1,30.12
1315,728,530,1,15.39
1316,729,40,1,0.00
1317,729,533,1,15.35
1318,730,764,1,9.85
1319,730,535,1,19.54
1320,731,33,1,9.99
1321,731,782,1,26.86
1322,731,535,2,17.57
1323,732,415,1,17.05
1324,733,693,1,13.76
1325,734,381,1,8.09
1326,735,40,1,0.00
1327,736,809,1,26.31
1328,736,375,1,11.86
1329,737,693,1,0.00
1330,737,33,2,8.82
1331,737,622,1,11.72
1332,738,764,1,9.29
1333,738,761,1,4.35
1334,739,415,1,0.00
1335,740,417,1,11.46
1336,741,43,1,9.99
1337,742,810,1,21.55
1338,743,288,2,13.25
1339,743,797,1,27.67
1340,743,804,2,20.15
1341,744,531,1,15.83
1342,744,782,1,23.26
1343,744,33,1,9.99
1344,744,462,2,0.00
1345,745,288,1,13.99
1346,745,738,2,0.00
1347,745,533,2,16.18
1348,746,40,1,7.82
1349,746,33,1,9.99
1350,747,33,1,9.99
1351,747,147,2,10.60
1352,748,33,1,9.99
1353,748,20,2,9.99
1354,749,786,1,22.83
1355,749,33,1,9.99
1356,749,783,2,23.20
1357,750,632,1,13.64
1358,751,548,1,0.00
1359,752,286,1,13.99
1360,753,783,1,23.04
1361,753,786,1,22.00
1362,754,407,1,12.69
1363,754,293,1,13.99
1364,755,34,1,9.99
1365,755,555,1,13.51
1366,756,616,1,11.47
1367,756,293,3,13.99
1368,756,812,1,0.00
1369,757,630,1,14.67
1370,758,456,1,17.35
1371,759,33,1,9.99
1372,759,40,1,9.99
1373,759,783,1,24.71
1374,760,722,2,13.77
1375,760,201,3,11.99
1376,760,58,3,0.00
1377,761,622,1,16.43
1378,761,764,4,7.59
1379,761,631,1,13.21
1380,761,632,4,13.97
1381,762,809,1,0.00
1382,763,286,1,13.57
1383,764,533,1,15.26
1384,765,806,1,24.85
1385,766,33,1,8.20
1386,766,797,2,23.97
1387,766,724,2,14.30
1388,767,286,1,13.13
1389,767,33,1,9.99
1390,768,208,1,9.63
1391,769,381,1,8.72
1392,770,616,1,16.31
1393,770,707,1,0.00
1394,771,734,1,11.03
1395,772,56,1,11.99
1396,773,462,1,17.58
1397,773,43,1,0.00
1398,774,805,2,22.17
1399,774,799,2,28.89
1400,775,351,1,6.93
1401,776,219,1,12.87
1402,776,761,3,12.27
1403,777,57,1,11.99
1404,777,58,1,11.99
1405,778,416,1,14.38
1406,779,631,1,13.20
1407,779,285,1,10.02
1408,780,204,1,11.99
1409,780,786,3,20.05
1410,780,456,1,16.29
1411,781,412,1,0.00
1412,781,43,1,9.99
1413,781,531,2,16.22
1414,782,572,1,15.10
1415,783,631,2,16.56
1416,783,559,1,17.52
1417,783,51,1,9.99
1418,783,803,2,25.56
1419,784,722,1,0.00
1420,784,723,1,15.11
1421,785,403,1,11.49
1422,786,722,1,0.00
1423,786,532,1,15.35
1424,786,734,1,7.63
1425,787,724,1,15.87
1426,787,783,2,18.24
1427,788,783,1,27.77
1428,788,803,1,24.67
1429,789,382,1,7.06
1430,790,810,1,23.36
1431,790,799,1,0.00
1432,790,288,1,10.17
1433,790,808,1,0.00
1434,791,351,1,7.67
1435,791,573,1,20.84
1436,791,373,2,7.53
1437,792,378,1,11.19
1438,792,802,1,19.92
1439,792,799,1,23.79
1440,793,734,1,7.58
1441,793,531,1,17.14
1442,794,294,1,9.93
1443,795,43,1,9.99
1444,795,559,2,0.00
1445,796,205,1,10.76
1446,797,760,1,4.93
1447,798,707,1,13.83
1448,798,732,2,0.00
1449,798,622,1,16.48
1450,799,724,1,11.18
1451,800,33,1,9.99
1452,801,232,2,12.73
1453,801,809,1,26.53
1454,801,810,1,27.88
1455,801,534,2,16.67
1456,801,802,5,0.00
1457,802,722,1,13.61
1458,802,530,1,16.89
1459,802,201,2,11.99
1460,803,205,2,11.69
1461,803,736,2,0.00
1462,803,797,1,24.38
1463,804,224,1,9.43
1464,804,462,1,14.71
1465,805,351,1,8.21
1466,806,229,1,6.96
1467,807,531,2,15.79
1468,807,812,1,18.41
1469,807,630,1,0.00
1470,808,631,1,15.52
1471,809,722,1,10.35
1472,810,809,1,27.85
1473,810,630,1,8.20
1474,811,462,1,9.41
1475,812,721,1,14.41
1476,812,809,1,25.04
1477,813,212,1,13.99
1478,814,319,1,13.99
1479,815,456,1,16.02
1480,815,532,1,20.14
1481,816,33,1,9.99
1482,816,575,1,15.70
1483,817,51,1,9.99
1484,818,456,1,18.40
1485,818,760,1,8.18
1486,819,616,1,16.94
1487,819,632,1,10.93
1488,819,804,2,23.64
1489,820,57,1,0.00
1490,821,57,1,11.99
1491,822,33,1,9.99
1492,822,5,1,9.99
1493,823,351,1,0.00
1494,823,632,1,14.95
1495,823,532,1,17.79
1496,824,33,1,9.99
1497,825,39,1,9.79
1498,826,681,1,0.00
1499,827,33,1,9.99
1500,827,548,2,19.99
1501,827,535,3,16.69
1502,828,530,1,0.00
1503,829,737,1,9.51
1504,830,812,2,20.97
1505,830,462,1,20.62
1506,830,209,2,10.37
1507,831,724,1,15.97
1508,831,632,2,13.91
1509,831,812,1,26.64
1510,831,630,5,15.25
1511,832,10,1,6.99
1512,833,414,1,12.88
1513,833,462,1,21.99
1514,833,382,2,0.00
1515,833,799,6,22.76
1516,834,413,1,17.99
1517,834,530,1,10.41
1518,834,532,1,16.32
1519,834,799,2,30.14
1520,834,456,3,15.12
1521,835,799,1,19.86
1522,836,33,1,0.00
1523,836,350,4,0.00
1524,836,803,1,25.30
1525,837,345,1,9.23
1526,838,532,1,17.93
1527,838,764,2,4.59
1528,838,573,2,13.57
1529,839,548,1,13.17
1530,839,559,1,19.99
1531,839,812,2,26.83
1532,839,43,1,9.99
1533,839,58,3,10.05
1534,839,418,2,13.35
1535,840,573,1,17.89
1536,841,34,1,8.93
1537,841,810,1,27.91
1538,842,654,1,0.00
1539,842,291,1,9.73
1540,843,43,1,9.99
1541,844,201,1,11.73
1542,845,687,1,16.47
1543,845,575,1,14.81
1544,845,633,7,0.00
1545,846,532,1,0.00
1546,847,555,1,16.45
1547,847,809,3,22.18
1548,848,51,2,9.99
1549,848,724,1,17.10
1550,848,462,1,21.99
1551,849,222,1,13.99
1552,849,803,1,18.44
1553,849,633,2,12.93
1554,849,532,1,21.16
1555,849,734,6,11.54
1556,850,804,1,22.10
1557,850,797,1,22.96
1558,851,649,1,0.00
1559,852,723,1,12.15
1560,852,806,1,20.91
1561,853,559,1,0.00
1562,854,372,1,12.17
1563,854,534,2,22.92
1564,854,535,2,19.84
1565,854,809,3,26.58
1566,855,532,1,15.93
1567,856,391,1,0.00
1568,856,574,1,17.18
1569,856,533,1,17.29
1570,857,381,1,9.21
1571,857,693,5,0.00
1572,857,804,1,27.24
1573,857,456,1,19.98
1574,858,548,1,9.58
1575,859,20,1,9.99
1576,860,805,1,21.33
1577,860,535,2,14.86
1578,860,808,1,22.15
1579,860,801,3,21.79
1580,861,737,1,8.25
1581,862,56,2,5.14
1582,862,761,3,7.70
1583,862,783,2,27.04
1584,863,349,1,0.00
1585,864,631,1,16.70
1586,865,805,1,27.09
1587,866,572,1,18.83
1588,866,202,1,11.99
1589,866,319,1,13.99
1590,867,56,1,11.99
1591,868,222,1,10.29
1592,869,374,1,13.99
1593,869,533,2,22.50
1594,869,647,1,12.29
1595,870,805,1,24.57
1596,870,57,2,11.99
1597,870,462,1,17.59
1598,871,530,1,20.22
1599,872,721,1,15.80
1600,872,802,1,27.03
1601,872,650,1,15.23
1602,873,51,1,9.99
1603,874,382,1,9.95
1604,874,797,2,27.11
1605,874,42,2,9.99
1606,875,229,1,13.68
1607,876,738,1,6.06
1608,877,722,1,0.00
1609,877,802,1,0.00
1610,877,721,1,16.67
1611,878,12,1,9.99
1612,878,530,1,20.42
1613,879,533,1,14.97
1614,880,117,1,0.00
1615,881,534,1,0.00
1616,882,338,1,9.61
1617,882,800,1,25.92
1618,882,286,1,0.00
1619,883,379,1,7.16
1620,884,707,1,15.24
1621,884,722,1,14.75
1622,884,551,1,10.35
1623,885,404,1,14.76
1624,885,532,1,15.24
1625,886,33,1,9.99
1626,886,531,1,14.54
1627,887,373,2,10.58
1628,887,810,2,23.20
1629,887,812,2,21.68
1630,887,801,3,27.80
1631,887,798,1,26.71
1632,888,321,1,0.00
1633,889,387,1,4.87
1634,889,722,2,17.05
1635,889,43,3,7.98
1636,890,548,1,18.57
1637,891,533,1,14.09
1638,892,803,3,23.52
1639,892,57,2,10.99
1640,893,652,1,11.07
1641,894,76,1,11.99
1642,895,288,1,13.99
1643,895,377,1,11.99
1644,895,738,1,4.44
1645,896,724,1,14.58
1646,896,761,1,9.50
1647,896,136,1,11.99
1648,897,632,1,13.48
1649,897,803,1,23.99
1650,898,420,1,12.26
1651,898,380,1,12.03
1652,898,532,1,18.72
1653,898,533,1,0.00
1654,898,530,1,0.00
1655,899,7,1,9.99
1656,900,786,1,24.66
1657,901,681,2,10.05
1658,901,622,1,18.50
1659,901,204,1,10.44
1660,901,783,1,29.97
1661,902,532,1,17.02
1662,903,372,1,7.95
1663,904,810,2,24.13
1664,904,56,1,11.99
1665,904,534,1,16.82
1666,905,535,1,20.74
1667,905,376,1,0.00
1668,906,216,1,0.00
1669,907,799,1,28.54
1670,908,35,2,9.99
1671,908,12,2,9.99
1672,908,804,2,22.77
1673,908,50,4,9.99
1674,909,649,1,14.01
1675,910,654,1,10.81
1676,910,647,1,16.24
1677,911,724,1,11.47
1678,912,57,1,0.00
1679,912,534,1,16.43
1680,913,456,1,19.27
1681,913,352,2,9.65
1682,914,533,1,16.60
1683,915,654,1,15.58
1684,916,534,1,11.13
1685,917,721,1,12.38
1686,918,531,1,0.00
1687,919,783,1,0.00
1688,919,414,1,17.99
1689,919,10,3,9.99
1690,919,649,2,13.06
1691,920,12,2,9.60
1692,920,797,2,24.15
1693,920,532,1,13.62
1694,920,456,4,17.58
1695,920,786,2,29.71
1696,921,51,1,9.99
1697,922,10,1,9.31
1698,923,531,2,19.29
1699,923,51,1,9.99
1700,924,215,1,10.62
1701,924,803,1,26.11
1702,924,389,1,0.00
1703,925,724,1,0.00
1704,926,804,1,23.47
1705,926,683,1,0.00
1706,927,559,1,19.99
1707,927,534,2,19.13
1708,927,555,2,19.99
1709,927,535,1,17.56
1710,928,797,1,24.86
1711,929,333,2,10.78
1712,929,559,2,19.99
1713,929,535,2,15.54
1714,930,721,1,15.96
1715,930,722,2,14.60
1716,930,812,1,25.24
1717,931,569,1,16.76
1718,932,35,2,7.52
1719,932,532,1,14.23
1720,932,723,3,0.00
1721,932,800,1,22.17
1722,932,530,3,23.44
1723,932,761,4,6.88
1724,933,721,1,19.45
1725,934,49,1,9.99
1726,934,803,1,24.06
1727,934,415,2,11.72
1728,935,418,1,0.00
1729,935,783,2,23.55
1730,935,533,1,21.69
1731,936,723,1,11.86
1732,937,692,1,8.16
1733,938,804,1,25.55
1734,939,58,1,10.81
1735,940,652,1,13.24
1736,940,721,1,11.74
1737,941,783,1,25.46
1738,941,210,2,13.99
1739,942,212,1,0.00
1740,943,406,2,12.55
1741,943,530,1,16.64
1742,943,803,1,24.91
1743,944,201,3,11.99
1744,944,804,1,27.76
1745,944,799,1,26.12
1746,945,419,1,14.95
1747,945,783,1,26.47
1748,945,407,1,13.37
1749,946,721,2,13.38
1750,946,58,1,11.99
1751,947,104,2,0.00
1752,947,456,1,18.29
1753,947,533,1,17.76
1754,948,573,1,14.03
1755,949,531,1,16.55
1756,950,555,1,15.83
1757,950,51,1,9.99
1758,950,810,5,24.36
1759,950,56,2,0.00
1760,950,535,3,15.94
1761,951,804,1,21.09
1762,951,533,1,17.54
1763,952,36,1,9.99
1764,953,232,1,13.99
1765,954,51,1,9.99
1766,955,350,1,0.00
1767,956,573,1,17.63
1768,956,429,1,15.99
1769,957,738,1,0.00
1770,957,803,1,22.22
1771,958,412,1,10.28
1772,958,631,1,14.16
1773,958,809,2,18.00
1774,958,808,4,24.50
1775,959,7,1,9.99
1776,959,533,1,17.53
1777,960,110,2,11.99
1778,960,530,2,21.25
1779,960,341,1,7.08
1780,961,456,1,20.14
1781,962,631,1,15.68
1782,963,374,1,4.70
1783,964,533,1,0.00
1784,965,650,1,0.00
1785,966,573,1,13.76
1786,967,51,1,9.99
1787,968,148,1,11.99
1788,969,34,1,9.99
1789,969,548,1,19.99
1790,970,338,1,9.72
1791,971,530,1,9.67
1792,972,534,1,13.13
1793,972,797,1,27.21
1794,973,51,2,9.99
1795,973,56,2,11.99
1796,974,373,1,0.00
1797,974,802,1,24.09
1798,975,56,1,11.99
1799,975,802,1,28.66
1800,976,148,1,11.99
1801,976,783,1,21.62
1802,977,205,1,7.18
1803,977,797,3,26.27
1804,977,229,1,13.99
1805,978,413,1,11.01
1806,978,288,3,0.00
1807,978,530,2,17.97
1808,979,812,2,28.98
1809,979,531,1,19.43
1810,979,782,1,22.92
1811,980,548,1,16.89
1812,980,535,1,0.00
1813,981,569,1,0.00
1814,981,43,1,9.99
1815,982,63,1,11.58
1816,983,51,3,9.99
1817,983,797,2,28.79
1818,983,34,3,9.99
1819,984,49,1,9.14
1820,985,722,1,10.33
1821,986,548,1,15.38
1822,986,555,2,11.36
1823,987,531,1,16.51
1824,988,559,1,18.95
1825,988,34,1,9.99
1826,988,215,1,13.11
1827,988,56,1,11.99
1828,989,722,1,12.64
1829,989,339,2,10.30
1830,989,350,3,8.39
1831,990,534,1,14.40
1832,990,736,1,7.97
1833,991,573,1,15.33
1834,991,783,1,25.50
1835,992,232,1,12.38
1836,993,721,1,0.00
1837,993,783,1,0.00
1838,993,693,1,12.72
1839,993,731,2,7.58
1840,994,760,1,0.00
1841,995,456,1,21.17
1842,996,462,1,11.02
1843,997,800,3,20.99
1844,997,156,1,9.79
1845,998,208,1,10.77
1846,999,341,1,7.67
1847,999,799,1,24.97
1848,1000,649,1,18.66
1849,1001,43,1,9.65
1850,1002,57,1,8.25
1851,1003,214,1,7.70
1852,1004,652,1,10.94
1853,1004,533,3,16.06
1854,1004,15,5,9.99
1855,1004,136,3,11.99
1856,1005,647,1,13.78
1857,1006,7,1,9.99
1858,1006,532,2,19.09
1859,1007,381,1,3.98
1860,1008,805,1,25.02
1861,1009,12,1,9.99
1862,1010,57,1,11.99
1863,1011,734,1,11.93
1864,1012,812,1,22.32
1865,1013,532,1,12.82
1866,1014,647,1,13.28
1867,1015,29,1,9.99
1868,1015,803,1,23.49
1869,1015,783,2,25.81
1870,1015,530,1,15.85
1871,1015,736,1,11.36
1872,1016,631,3,14.20
1873,1016,462,1,0.00
1874,1017,569,1,13.69
1875,1018,721,1,15.20
1876,1019,35,1,9.99
1877,1019,71,1,11.99
1878,1020,43,1,9.99
1879,1021,783,1,24.87
1880,1022,57,1,9.42
1881,1023,462,1,21.99
1882,1023,56,1,0.00
1883,1023,801,1,21.99
1884,1023,559,5,18.42
1885,1024,462,1,18.53
1886,1024,797,1,27.50
1887,1024,57,2,11.99
1888,1024,803,4,28.51
1889,1025,800,1,21.52
1890,1026,132,2,11.99
1891,1026,783,1,25.24
1892,1026,786,2,28.15
1893,1027,548,1,17.15
1894,1028,783,1,25.84
1895,1028,800,2,25.45
1896,1028,786,1,22.08
1897,1029,406,1,15.71
1898,1030,51,4,9.99
1899,1030,533,1,19.81
1900,1031,331,2,11.99
1901,1031,783,1,24.13
1902,1031,800,1,25.90
1903,1032,649,1,10.39
1904,1033,652,1,16.17
1905,1033,697,4,10.59
1906,1033,803,1,25.12
1907,1033,10,1,9.99
1908,1034,649,1,11.71
1909,1035,456,1,15.33
1910,1035,804,4,23.87
1911,1035,783,2,19.22
1912,1036,569,1,0.00
1913,1036,76,1,11.99
1914,1036,20,1,0.00
1915,1037,531,1,19.87
1916,1037,57,1,0.00
1917,1037,376,1,9.99
1918,1037,535,4,19.12
1919,1038,732,1,8.99
1920,1039,230,1,9.59
1921,1040,535,1,14.67
1922,1041,205,1,11.99
1923,1041,532,1,19.09
1924,1041,736,2,8.96
1925,1041,786,5,0.00
1926,1041,724,6,0.00
1927,1042,414,1,12.19
1928,1042,27,1,9.99
1929,1043,355,1,0.00
1930,1043,551,1,15.83
1931,1044,391,2,14.81
1932,1044,43,1,9.99
1933,1044,654,1,16.01
1934,1045,647,1,9.82
1935,1046,224,1,6.42
1936,1047,57,1,11.99
1937,1048,575,2,18.49
1938,1048,69,1,11.99
1939,1049,57,1,11.99
1940,1050,786,1,23.26
1941,1051,205,1,11.99
1942,1051,800,2,27.47
1943,1052,33,1,9.99
1944,1052,462,3,13.66
1945,1053,58,1,11.99
1946,1053,548,2,15.13
1947,1053,34,2,8.06
1948,1054,391,1,15.99
1949,1055,381,1,7.84
1950,1055,531,2,13.87
1951,1055,809,1,0.00
1952,1056,723,1,0.00
1953,1056,799,1,20.58
1954,1056,803,2,24.05
1955,1057,764,1,5.76
1956,1058,393,1,11.10
1957,1058,535,1,0.00
1958,1059,555,1,16.34
1959,1059,736,1,9.33
1960,1059,34,1,9.99
1961,1060,413,1,13.29
1962,1060,572,2,17.63
1963,1060,338,3,11.99
1964,1061,456,1,18.38
1965,1062,569,1,11.97
1966,1063,51,1,9.99
1967,1064,58,1,11.99
1968,1064,534,1,16.50
1969,1065,533,1,17.63
1970,1065,17,3,9.67
1971,1065,654,1,16.20
1972,1066,803,1,29.68
1973,1066,456,1,13.35
1974,1067,805,1,23.96
1975,1067,56,1,11.99
1976,1067,531,1,16.47
1977,1067,548,4,11.27
1978,1068,532,1,19.09
1979,1069,117,1,11.99
1980,1069,456,2,20.74
1981,1070,413,1,14.69
1982,1070,214,1,13.99
1983,1071,403,2,15.99
1984,1071,209,1,10.53
1985,1071,398,1,11.27
1986,1072,51,1,9.58
1987,1073,724,1,14.00
1988,1073,633,1,11.96
1989,1073,416,1,12.28
1990,1073,808,1,26.23
1991,1073,806,3,24.30
1992,1074,462,3,16.29
1993,1074,810,1,26.68
1994,1074,555,2,19.99
1995,1075,146,1,11.99
1996,1075,533,1,19.27
1997,1076,697,1,10.77
1998,1076,407,2,15.22
1999,1077,803,1,25.88
2000,1077,572,1,10.48
2001,1078,804,1,23.69
2002,1078,803,2,27.56
2003,1079,535,1,18.72
2004,1079,33,2,9.99
2005,1080,57,1,11.43
2006,1080,20,2,9.99
2007,1080,530,2,18.73
2008,1081,799,1,23.26
2009,1082,534,1,17.59
2010,1082,462,1,18.06
2011,1083,531,1,14.13
2012,1083,721,2,19.63
2013,1084,530,1,0.00
2014,1085,631,1,15.13
2015,1085,724,4,14.87
2016,1086,58,1,11.99
2017,1087,808,1,20.82
2018,1088,632,1,15.44
2019,1088,43,1,9.99
2020,1088,201,2,10.26
2021,1088,456,2,15.89
2022,1089,697,1,18.48
2023,1089,575,1,18.40
2024,1090,647,1,15.51
2025,1090,34,1,9.10
2026,1091,456,1,19.68
2027,1091,79,1,11.99
2028,1092,33,1,9.99
2029,1092,809,1,22.72
2030,1093,799,1,25.07
2031,1093,79,1,11.99
2032,1093,530,2,15.32
2033,1094,652,1,10.53
2034,1095,723,3,0.00
2035,1095,651,3,13.12
2036,1096,462,1,17.43
2037,1096,809,1,29.09
2038,1096,808,1,26.14
2039,1096,216,3,0.00
2040,1097,58,1,9.78
2041,1098,58,1,11.99
2042,1099,411,2,8.88
2043,1099,321,1,11.99
2044,1100,801,1,24.51
2045,1101,687,1,13.74
2046,1101,786,1,23.08
2047,1102,51,1,9.99
2048,1102,462,2,19.49
2049,1102,534,1,18.95
2050,1103,222,1,13.99
2051,1104,800,1,21.06
2052,1104,398,1,15.83
2053,1104,797,2,0.00
2054,1105,100,1,11.99
2055,1106,531,1,21.19
2056,1106,215,2,13.99
2057,1107,804,1,19.71
2058,1107,294,1,11.60
2059,1107,533,4,16.13
2060,1107,532,1,15.11
2061,1108,532,1,16.71
2062,1109,532,1,13.09
2063,1110,379,2,7.94
2064,1110,574,1,18.56
2065,1111,389,1,5.26
2066,1111,803,1,25.56
2067,1111,786,1,22.05
2068,1112,532,1,16.35
2069,1112,291,2,0.00
2070,1112,530,3,0.00
2071,1112,48,2,0.00
2072,1113,651,1,9.57
2073,1113,573,2,0.00
2074,1113,373,1,0.00
2075,1114,339,1,0.00
2076,1115,204,1,10.53
2077,1116,5,2,9.99
2078,1116,800,1,24.42
2079,1116,786,2,20.41
2080,1117,535,1,15.54
2081,1117,802,1,20.92
2082,1118,798,1,20.81
2083,1119,532,1,0.00
2084,1120,376,1,8.92
2085,1121,34,1,8.84
2086,1122,120,1,9.50
2087,1123,734,1,4.40
2088,1123,535,2,18.96
2089,1124,291,2,13.77
2090,1124,799,1,18.08
2091,1124,693,1,11.53
2092,1125,376,1,0.00
2093,1125,530,1,0.00
2094,1126,692,1,15.12
2095,1126,799,2,25.68
2096,1126,44,2,9.99
2097,1127,800,2,19.49
2098,1127,153,1,7.85
2099,1128,797,1,23.58
2100,1128,736,1,0.00
2101,1128,39,2,8.57
2102,1129,204,1,11.99
2103,1129,809,1,24.29
2104,1129,736,1,6.81
2105,1129,531,1,14.36
2106,1130,702,1,0.00
2107,1130,412,1,0.00
2108,1130,532,1,16.24
2109,1131,783,1,22.40
2110,1131,533,3,0.00
2111,1131,804,2,31.99
2112,1132,738,1,10.81
2113,1132,812,1,22.28
2114,1133,428,1,10.33
2115,1133,462,1,13.59
2116,1134,631,1,10.97
2117,1134,723,1,8.93
2118,1135,551,1,10.12
2119,1136,39,1,9.99
2120,1136,407,1,14.88
2121,1137,456,1,14.83
2122,1138,736,1,0.00
2123,1138,531,1,11.61
2124,1139,43,1,9.99
2125,1140,653,1,7.43
2126,1141,56,1,11.34
2127,1142,697,1,13.31
2128,1143,647,3,9.63
2129,1143,783,1,23.49
2130,1144,652,1,9.15
2131,1145,416,3,13.44
2132,1145,531,1,14.90
2133,1146,76,1,11.99
2134,1146,532,1,14.78
2135,1146,575,1,14.17
2136,1147,51,1,8.04
2137,1147,531,2,0.00
2138,1147,802,1,22.19
2139,1148,764,1,7.22
2140,1149,71,1,10.84
2141,1150,555,1,15.06
2142,1150,653,1,9.28
2143,1151,652,1,11.60
2144,1152,206,1,0.00
2145,1152,799,1,20.30
2146,1153,548,1,13.04
2147,1153,782,1,23.47
2148,1154,531,1,12.15
2149,1155,374,2,9.25
2150,1155,117,1,10.12
2151,1155,761,1,0.00
2152,1155,530,1,16.58
2153,1156,355,1,3.83
2154,1157,810,1,23.07
2155,1158,50,1,6.08
2156,1159,722,1,9.58
2157,1159,56,2,11.95
2158,1159,798,3,0.00
2159,1159,805,1,21.14
2160,1159,797,2,0.00
2161,1159,531,4,18.75
2162,1160,783,2,0.00
2163,1160,88,1,8.72
2164,1160,416,1,9.54
2165,1161,34,1,9.99
2166,1162,33,1,9.43
2167,1162,531,1,9.76
2168,1163,43,1,9.99
2169,1164,534,1,16.90
2170,1165,764,1,4.48
2171,1166,535,1,16.53
2172,1167,559,1,16.54
2173,1167,801,1,22.01
2174,1168,321,2,8.42
2175,1168,381,1,8.30
2176,1168,532,4,0.00
2177,1168,574,1,13.04
2178,1169,801,1,17.98
2179,1170,803,1,23.58
2180,1170,534,1,18.43
2181,1170,736,2,11.29
2182,1171,532,1,18.20
2183,1171,783,1,0.00
2184,1172,532,1,14.04
2185,1172,783,3,23.28
2186,1173,559,1,10.50
2187,1174,531,1,19.86
2188,1174,654,2,9.68
2189,1175,535,1,12.76
2190,1176,687,1,6.21
2191,1177,107,1,11.99
2192,1178,5,1,9.99
2193,1178,573,2,17.85
2194,1179,722,1,14.68
2195,1179,202,1,0.00
2196,1179,219,1,9.80
