purchase_order_detail_id,purchase_order_id,variant_id,quantity
1661,207,535,35
1662,208,789,11
1663,208,597,12
1664,208,796,8
1665,208,794,11
1666,208,516,11
1667,208,795,17
1668,208,515,11
1669,208,790,23
1670,208,596,10
1671,208,511,2
1672,208,598,7
1673,209,465,13
1674,209,735,15
1675,209,470,22
1676,209,476,25
1677,209,475,24
1678,209,474,24
1679,209,464,21
1680,209,733,25
1681,209,732,20
1682,209,467,15
1683,210,35,2
1684,210,398,14
1685,210,396,3
1686,210,348,9
1687,210,34,4
1688,210,558,12
1689,210,626,17
1690,210,782,53
1691,210,359,13
1692,210,463,20
1693,210,556,25
1694,210,341,14
1695,211,587,48
1696,211,369,31
1697,211,76,17
1698,211,69,42
1699,211,367,24
1700,211,528,21
1701,211,74,27
1702,211,585,52
1703,211,72,39
1704,211,70,24
1705,211,586,70
1706,211,85,36
1707,211,362,17
1708,212,723,16
1709,212,724,12
1710,212,722,14
1711,212,721,14
1712,213,267,2
1713,213,257,8
1714,213,266,7
1715,213,265,15
1716,213,259,6
1717,213,258,18
1718,214,787,166
1719,214,27,26
1720,214,555,40
1721,214,550,43
1722,214,635,25
1723,214,349,24
1724,215,674,12
1725,215,675,14
1726,215,676,13
1727,215,673,13
1728,216,81,34
1729,216,529,18
1730,216,94,10
1731,216,85,22
1732,216,362,19
1733,216,92,14
1734,216,76,19
1735,216,91,28
1736,217,619,15
1737,217,615,22
1738,217,410,12
1739,217,618,14
1740,218,199,55
1741,218,525,150
1742,218,200,71
1743,218,194,45
1744,218,195,74
1745,218,192,62
1746,218,193,36
1747,218,524,120
1748,218,196,39
1749,219,465,47
1750,219,466,36
1751,219,419,23
1752,219,421,25
1753,219,475,61
1754,219,464,63
1755,219,468,37
1756,219,425,27
1757,220,441,3
1758,220,730,4
1759,220,440,4
1760,220,729,3
1761,221,181,24
1762,221,714,32
1763,221,185,20
1764,221,183,19
1765,221,715,42
1766,221,182,22
1767,221,177,21
1768,221,186,8
1769,222,507,22
1770,222,769,20
1771,222,772,20
1772,222,505,26
1773,222,503,15
1774,222,770,25
1775,222,771,21
1776,223,204,4
1777,223,7,6
1778,223,336,5
1779,223,15,23
1780,223,3,11
1781,223,545,25
1782,223,776,95
1783,223,323,18
1784,224,653,11
1785,224,655,14
1786,224,647,13
1787,224,649,8
1788,224,651,8
1789,225,528,53
1790,225,365,16
1791,225,589,50
1792,225,94,42
1793,225,363,20
1794,225,433,22
1795,225,430,29
1796,225,90,31
1797,226,321,6
1798,226,8,20
1799,226,19,8
1800,226,205,7
1801,227,221,3
1802,227,232,3
1803,227,375,2
1804,227,220,1
1805,227,757,24
1806,227,376,6
1807,227,230,3
1808,228,289,9
1809,228,295,8
1810,228,296,4
1811,228,288,4
1812,228,287,7
1813,228,293,4
1814,228,294,8
1815,229,4,22
1816,229,775,158
1817,229,547,42
1818,229,5,51
1819,229,774,145
1820,229,777,140
1821,229,339,14
1822,230,539,73
1823,230,2,31
1824,230,542,54
1825,230,331,29
1826,230,3,27
1827,230,337,21
1828,231,755,14
1829,231,279,3
1830,231,270,1
1831,231,272,1
1832,231,756,25
1833,231,754,11
1834,231,277,1
1835,231,278,7
1836,231,283,7
1837,231,281,1
1838,231,753,11
1839,232,156,21
1840,232,141,6
1841,232,150,26
1842,232,152,16
1843,232,142,8
1844,232,151,5
1845,232,147,10
1846,232,709,33
1847,233,773,110
1848,233,540,35
1849,233,539,24
1850,233,16,14
1851,234,690,32
1852,234,387,16
1853,234,65,11
1854,234,66,14
1855,234,693,37
1856,235,774,366
1857,235,11,45
1858,235,332,19
1859,235,17,47
1860,235,10,40
1861,235,328,17
1862,235,537,51
1863,235,339,25
1864,235,327,23
1865,236,439,20
1866,236,728,45
1867,236,726,53
1868,236,438,23
1869,236,725,25
1870,237,180,25
1871,237,713,44
1872,237,188,24
1873,237,178,23
1874,237,716,42
1875,238,697,23
1876,238,609,40
1877,238,65,27
1878,238,55,20
1879,238,698,22
1880,238,693,35
1881,238,62,20
1882,238,695,41
1883,238,387,20
1884,238,385,26
1885,238,53,23
1886,238,56,22
1887,238,608,61
1888,239,220,15
1889,239,218,15
1890,239,223,9
1891,239,211,13
1892,239,229,15
1893,240,168,40
1894,240,161,45
1895,240,159,44
1896,240,162,64
1897,240,166,34
1898,240,174,56
1899,240,175,28
1900,240,176,43
1901,240,167,31
1902,241,658,6
1903,241,660,8
1904,241,661,7
1905,241,656,6
1906,241,659,4
1907,241,657,1
1908,242,735,18
1909,242,472,26
1910,242,465,24
1911,242,475,21
1912,242,738,17
1913,242,466,20
1914,242,734,15
1915,243,440,4
1916,243,729,2
1917,243,730,3
1918,243,441,5
1919,244,342,11
1920,244,310,7
1921,244,353,5
1922,244,630,3
1923,244,44,5
1924,244,784,69
1925,245,798,25
1926,245,530,11
1927,245,797,21
1928,245,800,62
1929,245,803,33
1930,246,375,10
1931,246,210,3
1932,246,212,1
1933,246,218,5
1934,246,214,3
1935,246,229,7
1936,246,226,6
1937,246,230,9
1938,246,228,12
1939,247,718,11
1940,247,720,17
1941,247,717,9
1942,247,300,20
1943,247,719,7
1944,248,734,16
1945,248,735,18
1946,248,465,17
1947,248,469,28
1948,248,470,22
1949,248,733,22
1950,248,428,19
1951,248,429,4
1952,249,206,18
1953,249,446,99
1954,249,335,16
1955,249,2,17
1956,249,452,95
1957,250,123,24
1958,250,130,24
1959,250,121,13
1960,250,699,34
1961,250,132,22
1962,250,128,19
1963,250,131,23
1964,250,135,27
1965,251,201,9
1966,251,541,11
1967,251,336,17
1968,251,322,7
1969,251,4,4
1970,252,181,32
1971,252,177,11
1972,252,182,7
1973,252,186,9
1974,252,184,17
1975,252,185,9
1976,252,180,9
1977,252,188,17
1978,253,151,11
1979,253,711,39
1980,253,137,23
1981,253,142,17
1982,253,710,17
1983,254,388,19
1984,254,604,20
1985,254,687,24
1986,254,389,13
1987,254,605,17
1988,254,689,26
1989,254,686,28
1990,254,682,25
1991,254,684,27
1992,254,602,18
1993,255,79,27
1994,255,78,28
1995,255,363,18
1996,255,85,23
1997,255,69,19
1998,255,361,30
1999,255,587,35
2000,255,84,14
2001,255,529,56
2002,255,432,23
2003,255,95,30
2004,255,72,26
2005,255,75,23
2006,256,259,9
2007,256,269,6
2008,256,253,18
2009,256,258,12
2010,256,262,6
2011,256,254,22
2012,256,264,16
2013,256,257,20
2014,256,265,12
2015,256,261,7
2016,256,260,12
2017,256,266,17
2018,257,523,54
2019,257,191,28
2020,257,524,45
2021,257,195,20
2022,257,198,34
2023,258,27,4
2024,258,626,20
2025,258,52,3
2026,258,637,12
2027,258,306,8
2028,258,786,185
2029,258,633,15
2030,259,304,17
2031,259,302,16
2032,259,720,36
2033,259,301,18
2034,259,300,28
2035,259,719,54
2036,259,305,19
2037,259,298,27
2038,259,297,22
2039,260,505,14
2040,260,507,26
2041,260,504,18
2042,260,506,11
2043,260,772,25
2044,260,503,18
2045,260,769,21
2046,260,771,17
2047,260,770,19
2048,261,317,15
2049,261,408,20
2050,261,414,14
2051,261,621,19
2052,261,622,19
2053,261,318,25
2054,261,413,23
2055,261,411,18
2056,261,616,20
2057,261,415,25
2058,261,409,23
2059,261,316,26
2060,261,625,20
2061,262,326,20
2062,262,777,100
2063,262,536,24
2064,262,543,24
2065,262,7,14
2066,262,3,13
2067,262,776,120
2068,262,19,24
2069,263,780,85
2070,263,541,39
2071,263,776,216
2072,263,448,65
2073,263,775,379
2074,263,19,29
2075,263,324,17
2076,263,452,89
2077,263,546,26
2078,263,12,32
2079,263,207,22
2080,264,731,19
2081,264,427,17
2082,264,471,1
2083,264,478,21
2084,264,428,14
2085,264,474,14
2086,265,642,7
2087,265,645,14
2088,265,641,9
2089,265,643,15
2090,265,640,12
2091,265,638,15
2092,265,639,13
2093,265,644,21
2094,265,646,12
2095,266,690,5
2096,266,62,10
2097,266,55,4
2098,266,67,14
2099,266,385,21
2100,266,386,24
2101,266,68,16
2102,266,692,19
2103,266,59,8
2104,266,695,7
2105,266,64,5
2106,267,281,8
2107,267,283,16
2108,267,284,12
2109,267,755,14
2110,267,273,21
2111,267,276,21
2112,267,280,19
2113,268,675,6
2114,268,673,7
2115,268,676,5
2116,268,674,5
2117,269,206,29
2118,269,2,31
2119,269,15,53
2120,269,13,44
2121,269,327,21
2122,269,331,23
2123,269,1,41
2124,270,784,134
2125,270,552,22
2126,270,788,154
2127,270,392,18
2128,270,50,18
2129,270,350,19
2130,270,632,23
2131,270,342,18
2132,270,26,19
2133,271,277,6
2134,271,755,19
2135,271,281,1
2136,271,274,1
2137,271,272,1
2138,271,284,1
2139,271,275,3
2140,271,270,1
2141,271,271,2
2142,271,279,3
2143,271,282,1
2144,271,273,4
2145,272,615,9
2146,272,318,20
2147,272,620,14
2148,272,611,14
2149,272,613,23
2150,272,622,16
2151,272,617,15
2152,272,409,23
2153,272,624,31
2154,272,316,20
2155,272,416,10
2156,272,319,23
2157,273,439,16
2158,273,437,19
2159,273,728,40
2160,273,438,14
2161,273,727,37
2162,273,725,33
2163,273,436,19
2164,273,726,37
2165,274,451,38
2166,274,547,27
2167,274,334,13
2168,274,780,16
2169,274,14,27
2170,274,9,12
2171,274,448,23
2172,274,537,28
2173,274,201,14
2174,274,205,7
2175,274,336,7
2176,274,538,32
2177,275,677,29
2178,275,678,22
2179,276,247,4
2180,276,235,8
2181,276,244,12
2182,276,238,4
2183,276,249,5
2184,277,600,5
2185,277,794,4
2186,277,510,9
2187,277,796,5
2188,277,791,10
2189,278,671,14
2190,278,670,21
2191,278,668,15
2192,278,669,11
2193,278,672,15
2194,279,298,11
2195,279,720,3
2196,279,305,6
2197,279,304,1
2198,279,719,1
2199,280,367,18
2200,280,79,11
2201,280,80,17
2202,280,528,40
2203,281,504,44
2204,281,771,21
2205,281,772,21
2206,281,505,31
2207,281,507,38
2208,282,611,24
2209,282,315,22
2210,282,415,23
2211,282,319,33
2212,282,624,28
2213,282,410,11
2214,282,623,23
2215,282,409,28
2216,283,763,10
2217,283,492,8
2218,283,480,8
2219,283,481,8
2220,283,490,29
2221,283,484,6
2222,283,485,21
2223,283,483,10
2224,283,491,13
2225,283,489,18
2226,283,479,11
2227,284,727,16
2228,284,436,22
2229,284,438,29
2230,284,728,18
2231,284,726,26
2232,285,581,46
2233,285,112,10
2234,285,102,29
2235,285,99,10
2236,285,97,18
2237,285,116,28
2238,285,382,17
2239,285,383,15
2240,285,107,13
2241,285,113,29
2242,285,105,16
2243,286,350,4
2244,286,52,21
2245,286,47,3
2246,286,396,3
2247,286,551,21
2248,286,786,47
2249,286,459,6
2250,286,29,8
2251,286,558,12
2252,287,724,5
2253,287,722,4
2254,287,721,6
2255,287,723,3
2256,288,659,1
2257,288,660,1
2258,288,656,1
2259,288,661,3
2260,288,658,1
2261,289,505,51
2262,289,504,76
2263,289,506,56
2264,289,772,15
2265,289,503,72
2266,289,771,14
2267,289,769,17
2268,290,244,4
2269,290,241,9
2270,290,248,8
2271,290,247,16
2272,290,250,21
2273,290,237,6
2274,290,243,5
2275,290,251,11
2276,290,242,8
2277,290,252,16
2278,290,234,19
2279,291,214,11
2280,291,218,14
2281,291,230,15
2282,291,212,7
2283,291,222,6
2284,291,227,15
2285,292,234,20
2286,292,233,16
2287,292,242,23
2288,292,246,17
2289,292,235,8
2290,292,245,23
2291,292,239,18
2292,292,252,18
2293,292,237,20
2294,293,427,12
2295,293,734,23
2296,293,418,11
2297,293,426,12
2298,293,472,23
2299,293,429,8
2300,293,425,16
2301,293,468,22
2302,293,473,57
2303,293,470,44
2304,293,467,26
2305,293,735,20
2306,293,421,24
2307,294,689,22
2308,294,607,14
2309,294,605,19
2310,294,606,25
2311,294,686,25
2312,294,683,15
2313,294,390,14
2314,294,388,19
2315,294,681,29
2316,294,602,16
2317,295,73,11
2318,295,529,17
2319,295,434,16
2320,295,71,7
2321,295,94,16
2322,295,432,16
2323,295,74,20
2324,295,369,25
2325,295,527,57
2326,295,75,11
2327,295,588,19
2328,296,324,22
2329,296,335,25
2330,296,7,38
2331,296,328,18
2332,296,546,43
2333,296,780,157
2334,296,18,35
2335,296,447,85
2336,297,637,26
2337,297,781,240
2338,297,310,20
2339,297,634,19
2340,297,39,15
2341,297,355,17
2342,298,726,29
2343,298,436,19
2344,298,725,20
2345,298,727,19
2346,298,438,32
2347,299,385,22
2348,299,59,25
2349,299,610,32
2350,299,54,21
2351,299,698,36
2352,299,61,19
2353,299,60,13
2354,299,696,33
2355,299,58,21
2356,299,387,26
2357,299,692,36
2358,300,17,9
2359,300,4,9
2360,300,780,18
2361,300,15,12
2362,300,450,7
2363,300,453,33
2364,300,454,22
2365,300,547,4
2366,301,781,199
2367,301,24,40
2368,301,38,32
2369,301,39,55
2370,301,782,258
2371,301,360,20
2372,302,181,54
2373,302,179,47
2374,302,180,39
2375,302,185,50
2376,302,715,41
2377,302,714,59
2378,302,188,34
2379,302,183,43
2380,302,178,39
2381,302,182,40
2382,302,186,42
2383,303,794,151
2384,303,513,96
2385,303,601,46
2386,303,514,62
2387,303,791,123
2388,303,508,40
2389,303,511,43
2390,303,509,77
2391,304,53,17
2392,304,692,35
2393,304,609,42
2394,304,65,16
2395,304,66,29
2396,304,697,49
2397,304,386,17
2398,304,68,25
2399,304,63,34
2400,304,693,51
2401,304,55,16
2402,304,385,14
2403,304,62,11
2404,305,566,66
2405,305,565,48
2406,305,560,63
2407,305,568,71
2408,305,567,68
2409,306,763,19
2410,306,484,10
2411,306,487,7
2412,306,762,19
2413,306,488,19
2414,306,493,13
2415,306,480,19
2416,306,482,16
2417,306,764,20
2418,307,37,12
2419,307,43,4
2420,307,44,7
2421,307,462,26
2422,307,347,6
2423,307,351,12
2424,307,309,7
2425,307,47,9
2426,307,354,3
2427,308,561,35
2428,308,564,33
2429,308,562,23
2430,308,563,34
2431,308,566,18
2432,309,674,23
2433,309,675,19
2434,309,673,16
2435,309,676,24
2436,310,577,1
2437,310,576,1
2438,310,575,1
2439,310,574,1
2440,310,569,1
2441,310,571,1
2442,310,570,1
2443,311,126,40
2444,311,117,42
2445,311,707,42
2446,311,119,48
2447,311,702,39
2448,311,133,35
2449,311,121,44
2450,311,124,43
2451,312,618,21
2452,312,410,26
2453,312,406,23
2454,312,612,24
2455,312,622,23
2456,312,625,31
2457,312,621,19
2458,312,407,28
2459,312,416,23
2460,312,617,24
2461,312,620,27
2462,312,615,25
2463,312,408,25
2464,312,411,21
2465,313,580,34
2466,313,105,27
2467,313,98,22
2468,313,583,14
2469,314,572,9
2470,314,574,33
2471,314,577,29
2472,314,571,11
2473,315,724,42
2474,315,721,30
2475,315,722,38
2476,315,723,46
2477,316,809,73
2478,316,810,72
2479,316,808,84
2480,316,535,13
2481,316,811,77
2482,316,806,94
2483,316,534,14
2484,317,688,14
2485,317,604,22
2486,317,606,6
2487,317,679,4
2488,317,683,16
2489,317,681,31
2490,317,689,21
2491,317,686,19
2492,317,685,11
2493,317,603,14
2494,317,607,7
2495,318,677,20
2496,318,678,24
2497,319,393,23
2498,319,558,40
2499,319,40,31
2500,319,44,35
2501,319,404,30
2502,320,322,25
2503,320,446,22
2504,320,453,36
2505,320,450,24
2506,320,6,8
2507,320,332,12
2508,320,339,7
2509,320,8,15
2510,320,20,9
2511,320,778,44
2512,320,9,18
2513,321,591,10
2514,321,594,1
2515,321,595,7
2516,321,590,8
2517,322,69,11
2518,322,92,31
2519,322,79,9
2520,322,364,12
2521,322,83,15
2522,322,86,12
2523,322,584,11
2524,322,434,16
2525,322,82,23
2526,322,72,7
2527,322,527,14
2528,323,398,15
2529,323,459,42
2530,323,308,5
2531,323,38,8
2532,323,307,10
2533,323,34,10
2534,323,554,11
2535,323,557,7
2536,324,297,6
2537,324,300,6
2538,324,302,3
2539,324,720,14
2540,324,299,1
2541,324,717,7
2542,324,303,2
2543,324,301,3
2544,324,304,1
2545,324,719,5
2546,325,660,13
2547,325,661,15
2548,325,659,14
2549,325,656,11
2550,325,658,18
2551,325,657,15
2552,326,130,22
2553,326,706,30
2554,326,704,33
2555,326,119,37
2556,326,701,38
2557,326,117,34
2558,326,123,37
2559,326,699,43
2560,326,122,28
2561,326,118,36
2562,327,807,75
2563,327,806,31
2564,327,810,26
2565,327,808,26
2566,327,805,14
2567,327,535,6
2568,327,811,50
2569,327,812,30
2570,327,534,7
2571,328,71,28
2572,328,528,120
2573,328,362,28
2574,328,584,47
2575,329,561,23
2576,329,562,16
2577,329,568,17
2578,329,563,21
2579,330,740,18
2580,330,426,20
2581,330,420,21
2582,330,466,44
2583,330,478,28
2584,330,424,19
2585,330,736,19
2586,330,731,19
2587,330,464,67
2588,330,472,36
2589,330,734,20
2590,330,467,46
2591,331,538,11
2592,331,541,2
2593,331,17,7
2594,331,206,3
2595,331,545,5
2596,331,774,44
2597,331,205,7
2598,331,775,42
2599,331,19,11
2600,331,449,20
2601,331,18,22
2602,331,16,27
2603,332,365,22
2604,332,367,22
2605,332,74,35
2606,332,587,50
2607,332,87,33
2608,332,92,55
2609,332,91,38
2610,332,585,56
2611,332,79,59
2612,332,85,36
2613,332,361,18
2614,333,659,4
2615,333,656,7
2616,333,660,11
2617,333,661,15
2618,333,658,12
2619,334,576,1
2620,334,572,1
2621,334,573,1
2622,334,570,3
2623,334,575,8
2624,334,577,1
2625,334,569,1
2626,335,498,14
2627,335,494,18
2628,335,501,14
2629,335,497,17
2630,335,502,7
2631,335,768,19
2632,335,499,9
2633,335,496,15
2634,335,767,22
2635,335,766,17
2636,335,765,24
2637,336,276,1
2638,336,283,3
2639,336,756,16
2640,336,284,1
2641,336,274,16
2642,337,185,7
2643,337,184,5
2644,337,179,7
2645,337,178,7
2646,337,186,7
2647,338,2,23
2648,338,10,34
2649,338,450,51
2650,338,332,27
2651,338,16,43
2652,338,15,43
2653,339,464,6
2654,339,470,16
2655,339,476,12
2656,339,429,17
2657,339,734,17
2658,339,425,17
2659,339,466,35
2660,339,467,24
2661,339,422,16
2662,339,474,18
2663,339,423,19
2664,339,468,22
2665,340,331,14
2666,340,446,103
2667,340,13,34
2668,340,325,23
2669,340,321,26
2670,340,545,61
2671,340,544,54
2672,340,340,26
2673,340,208,26
2674,340,6,27
2675,340,453,93
2676,340,449,89
2677,341,284,1
2678,341,270,4
2679,341,275,4
2680,341,283,11
2681,341,279,6
2682,341,753,9
2683,341,754,16
2684,341,272,7
2685,341,276,4
2686,341,755,13
2687,342,327,18
2688,342,446,12
2689,342,776,63
2690,342,773,54
2691,342,17,10
2692,342,203,19
2693,342,779,24
2694,343,204,8
2695,343,332,12
2696,343,536,10
2697,343,542,8
2698,343,334,26
2699,343,203,10
2700,343,335,17
2701,343,18,11
2702,343,774,175
2703,343,340,13
2704,343,447,18
2705,343,19,22
2706,343,325,15
2707,344,670,21
2708,344,671,19
2709,344,669,20
2710,344,672,19
2711,344,668,23
2712,345,719,1
2713,345,298,5
2714,345,303,8
2715,345,305,16
2716,345,718,4
2717,345,300,8
2718,345,297,9
2719,345,302,21
2720,345,720,22
2721,345,299,8
2722,345,717,1
2723,346,417,20
2724,346,317,19
2725,346,616,15
2726,346,316,26
2727,346,412,21
2728,346,410,16
2729,346,613,24
2730,346,621,18
2731,346,409,16
2732,346,618,19
2733,347,657,14
2734,347,656,18
2735,347,660,15
2736,347,659,19
2737,347,661,16
2738,348,327,9
2739,348,206,7
2740,348,331,10
2741,348,205,16
2742,348,450,17
2743,348,538,22
2744,348,326,19
2745,348,6,3
2746,348,337,12
2747,348,10,7
2748,349,280,22
2749,349,754,21
2750,349,276,27
2751,349,284,20
2752,349,281,18
2753,349,278,25
2754,349,272,30
2755,350,657,22
2756,350,659,19
2757,350,656,21
2758,350,658,28
2759,350,660,23
2760,350,661,23
2761,351,111,23
2762,351,113,23
2763,351,109,14
2764,351,382,19
2765,351,379,28
2766,351,100,14
2767,351,103,41
2768,351,106,50
2769,351,114,39
2770,351,105,53
2771,352,238,7
2772,352,239,9
2773,352,247,12
2774,352,252,6
2775,352,237,14
2776,352,244,5
2777,352,234,7
2778,352,235,5
2779,352,233,15
2780,353,577,1
2781,353,574,6
2782,353,571,1
2783,353,573,1
2784,353,569,1
2785,353,576,2
2786,354,412,18
2787,354,619,3
2788,354,622,10
2789,354,615,2
2790,354,415,6
2791,354,623,11
2792,354,612,2
2793,354,611,4
2794,355,355,24
2795,355,628,22
2796,355,46,46
2797,355,28,42
2798,355,40,33
2799,355,25,27
2800,355,463,20
2801,355,784,143
2802,355,50,51
2803,356,351,19
2804,356,456,35
2805,356,784,197
2806,356,51,23
2807,356,553,23
2808,356,463,9
2809,356,401,23
2810,356,344,10
2811,357,777,77
2812,357,3,12
2813,357,339,9
2814,357,774,70
2815,357,17,14
2816,357,779,24
2817,357,454,77
2818,357,329,25
2819,358,546,10
2820,358,545,5
2821,358,3,8
2822,358,321,9
2823,358,329,21
2824,358,204,6
2825,358,454,17
2826,358,14,16
2827,358,1,5
2828,358,779,47
2829,358,6,4
2830,358,542,9
2831,359,152,28
2832,359,137,20
2833,359,711,46
2834,359,154,25
2835,359,138,12
2836,359,145,19
2837,359,151,23
2838,359,148,26
2839,359,712,41
2840,360,381,26
2841,360,99,33
2842,360,114,58
2843,360,581,61
2844,360,110,47
2845,360,383,17
2846,360,382,19
2847,360,379,26
2848,360,97,32
2849,360,582,43
2850,360,112,29
2851,360,580,67
2852,361,592,33
2853,361,593,53
2854,361,595,58
2855,361,591,41
2856,361,590,33
2857,361,594,40
2858,362,240,11
2859,362,239,21
2860,362,250,26
2861,362,248,18
2862,362,241,16
2863,363,124,12
2864,363,131,17
2865,363,117,11
2866,363,120,10
2867,363,132,17
2868,363,703,13
2869,363,700,26
2870,363,129,15
2871,363,121,19
2872,363,127,15
2873,363,705,16
2874,363,122,11
2875,364,533,13
2876,364,799,34
2877,364,804,60
2878,364,801,58
2879,364,803,50
2880,364,802,76
2881,364,532,33
2882,364,531,20
2883,364,530,18
2884,364,797,58
2885,364,798,52
2886,365,131,13
2887,365,119,12
2888,365,703,43
2889,365,121,23
2890,365,132,17
2891,365,135,12
2892,365,134,18
2893,365,700,26
2894,365,129,3
2895,365,123,17
2896,365,124,11
2897,366,597,15
2898,366,516,14
2899,366,598,2
2900,366,794,21
2901,366,792,25
2902,366,601,6
2903,366,600,2
2904,367,252,6
2905,367,236,15
2906,367,249,2
2907,367,245,5
2908,367,239,3
2909,367,251,6
2910,367,233,18
2911,367,238,13
2912,367,246,6
2913,368,534,9
2914,368,535,5
2915,368,812,69
2916,368,810,59
2917,368,811,110
2918,368,805,34
2919,368,806,65
2920,368,808,63
2921,368,809,127
2922,369,521,11
2923,369,164,6
2924,369,162,12
2925,369,161,13
2926,369,170,6
2927,369,519,8
2928,369,171,5
2929,369,158,7
2930,369,173,5
2931,369,165,8
2932,370,303,12
2933,370,717,7
2934,370,298,9
2935,370,299,6
2936,370,300,10
2937,370,304,12
2938,370,301,6
2939,370,297,14
2940,370,719,8
2941,370,718,7
2942,371,409,17
2943,371,613,26
2944,371,623,28
2945,371,414,23
2946,371,315,26
2947,371,616,34
2948,371,317,18
2949,371,619,25
2950,371,411,28
2951,371,617,25
2952,371,412,18
2953,372,375,10
2954,372,229,5
2955,372,223,5
2956,372,226,20
2957,372,210,24
2958,372,209,14
2959,372,219,9
2960,372,231,7
2961,372,211,15
2962,373,96,11
2963,373,528,23
2964,373,94,21
2965,373,79,22
2966,373,431,23
2967,373,75,14
2968,373,77,29
2969,374,324,27
2970,374,536,25
2971,374,12,6
2972,374,206,1
2973,374,11,15
2974,374,337,7
2975,374,779,12
2976,374,541,4
2977,374,330,5
2978,374,447,17
2979,375,758,11
2980,375,219,2
2981,375,213,3
2982,375,221,3
2983,375,211,3
2984,375,224,2
2985,376,350,22
2986,376,635,20
2987,376,352,7
2988,376,44,6
2989,376,402,30
